item_id,user_id,rating
173,783753,2
208,783753,1
217,783753,5
225,783753,4
227,783753,4
230,783753,5
235,783753,2
236,783753,3
252,783753,3
253,783753,3
296,783753,3
300,783753,2
316,783753,4
329,783753,2
344,783753,3
380,783753,5
410,783753,3
420,783753,3
432,783753,3
434,783753,3
437,783753,4
592,783753,4
608,783753,5
1,170220,4
2,170220,3
5,170220,3
6,170220,5
9,170220,3
10,170220,3
11,170220,4
15,170220,3
19,170220,2
21,170220,4
22,170220,3
24,170220,3
25,170220,5
31,170220,3
32,170220,3
36,170220,5
39,170220,3
44,170220,3
45,170220,5
46,170220,3
47,170220,4
50,170220,3
52,170220,3
57,170220,4
61,170220,3
63,170220,3
95,170220,3
104,170220,4
110,170220,4
111,170220,4
112,170220,3
122,170220,3
125,170220,4
132,170220,2
135,170220,3
141,170220,3
144,170220,4
145,170220,3
147,170220,3
150,170220,3
151,170220,4
153,170220,3
158,170220,3
159,170220,3
160,170220,1
161,170220,4
165,170220,3
171,170220,3
172,170220,3
174,170220,3
175,170220,3
177,170220,2
179,170220,3
183,170220,4
185,170220,3
186,170220,3
188,170220,2
194,170220,4
196,170220,3
198,170220,3
203,170220,3
204,170220,3
205,170220,3
207,170220,2
208,170220,3
215,170220,4
216,170220,4
217,170220,2
218,170220,3
223,170220,3
225,170220,3
227,170220,2
229,170220,3
230,170220,4
231,170220,3
233,170220,4
234,170220,3
235,170220,5
236,170220,3
237,170220,3
240,170220,3
246,170220,3
253,170220,3
255,170220,3
256,170220,3
259,170220,3
261,170220,3
263,170220,3
266,170220,3
270,170220,4
271,170220,3
273,170220,3
275,170220,3
276,170220,3
277,170220,3
278,170220,3
279,170220,3
280,170220,3
282,170220,3
283,170220,3
288,170220,4
289,170220,3
292,170220,3
293,170220,4
294,170220,3
296,170220,4
299,170220,5
300,170220,4
305,170220,3
311,170220,3
312,170220,3
315,170220,1
316,170220,3
317,170220,2
318,170220,4
319,170220,3
328,170220,2
329,170220,3
330,170220,3
332,170220,3
333,170220,3
337,170220,3
339,170220,1
340,170220,3
342,170220,4
344,170220,3
345,170220,4
348,170220,4
349,170220,4
350,170220,3
353,170220,3
356,170220,4
357,170220,4
358,170220,3
361,170220,3
366,170220,3
367,170220,3
368,170220,3
370,170220,3
371,170220,4
372,170220,3
375,170220,3
376,170220,3
377,170220,3
378,170220,3
380,170220,3
381,170220,4
382,170220,3
410,170220,3
412,170220,3
413,170220,3
415,170220,3
419,170220,3
420,170220,3
422,170220,3
426,170220,3
427,170220,1
428,170220,3
431,170220,4
434,170220,3
435,170220,3
440,170220,3
442,170220,1
445,170220,3
448,170220,4
450,170220,3
453,170220,2
454,170220,3
455,170220,3
457,170220,4
458,170220,3
461,170220,3
464,170220,3
466,170220,3
469,170220,3
471,170220,3
472,170220,3
474,170220,3
475,170220,4
477,170220,3
480,170220,4
481,170220,4
485,170220,3
489,170220,3
490,170220,2
491,170220,3
493,170220,4
497,170220,3
500,170220,3
505,170220,3
508,170220,3
509,170220,5
510,170220,2
511,170220,3
514,170220,4
516,170220,3
520,170220,1
524,170220,4
527,170220,4
529,170220,4
532,170220,3
533,170220,3
534,170220,4
535,170220,4
536,170220,3
537,170220,3
538,170220,4
539,170220,3
540,170220,2
541,170220,3
542,170220,3
543,170220,3
544,170220,3
548,170220,3
550,170220,4
551,170220,4
552,170220,3
553,170220,2
555,170220,4
575,170220,3
585,170220,3
586,170220,3
587,170220,3
589,170220,3
590,170220,4
592,170220,3
593,170220,3
595,170220,4
597,170220,3
606,170220,3
628,170220,3
637,170220,3
648,170220,4
653,170220,3
663,170220,3
708,170220,3
724,170220,3
736,170220,3
743,170220,3
2,597246,3
5,597246,4
9,597246,4
10,597246,4
19,597246,3
20,597246,4
21,597246,5
24,597246,3
27,597246,3
31,597246,4
34,597246,3
39,597246,4
45,597246,3
47,597246,3
64,597246,4
71,597246,3
89,597246,4
104,597246,3
110,597246,5
150,597246,5
153,597246,3
158,597246,3
165,597246,4
170,597246,3
185,597246,5
196,597246,3
208,597246,3
216,597246,3
227,597246,3
231,597246,4
236,597246,4
238,597246,5
252,597246,3
253,597246,3
256,597246,4
267,597246,3
274,597246,3
281,597246,3
282,597246,4
288,597246,3
292,597246,5
296,597246,4
316,597246,3
317,597246,3
329,597246,3
333,597246,4
340,597246,3
344,597246,3
349,597246,4
350,597246,4
355,597246,3
356,597246,5
360,597246,3
361,597246,3
367,597246,3
370,597246,3
377,597246,5
380,597246,4
410,597246,3
413,597246,3
420,597246,5
422,597246,3
432,597246,3
433,597246,3
434,597246,4
435,597246,3
457,597246,4
466,597246,3
480,597246,4
489,597246,2
491,597246,4
494,597246,5
500,597246,5
508,597246,4
524,597246,4
532,597246,2
539,597246,5
542,597246,3
543,597246,3
585,597246,3
586,597246,3
587,597246,3
589,597246,4
590,597246,2
592,597246,3
593,597246,2
597,597246,3
606,597246,2
608,597246,4
610,597246,1
648,597246,4
733,597246,5
736,597246,5
748,597246,3
786,597246,5
10,15255,4
153,15255,1
165,15255,5
185,15255,4
225,15255,4
231,15255,2
253,15255,5
266,15255,5
288,15255,3
292,15255,4
296,15255,4
315,15255,4
317,15255,3
329,15255,3
344,15255,3
349,15255,4
356,15255,2
357,15255,4
377,15255,4
420,15255,4
454,15255,4
457,15255,5
480,15255,4
588,15255,3
590,15255,4
592,15255,3
593,15255,5
595,15255,3
736,15255,5
1,736628,3
2,736628,4
10,736628,3
16,736628,1
22,736628,5
34,736628,4
47,736628,5
107,736628,3
135,736628,3
150,736628,4
153,736628,3
161,736628,5
164,736628,3
165,736628,3
168,736628,5
172,736628,2
173,736628,3
185,736628,4
186,736628,4
204,736628,4
207,736628,4
216,736628,2
227,736628,4
231,736628,3
237,736628,4
238,736628,4
252,736628,4
253,736628,3
256,736628,4
261,736628,5
266,736628,4
273,736628,5
276,736628,4
282,736628,4
289,736628,4
292,736628,5
293,736628,3
305,736628,2
315,736628,3
316,736628,3
317,736628,3
318,736628,5
329,736628,3
333,736628,3
339,736628,4
344,736628,3
349,736628,4
350,736628,5
351,736628,3
355,736628,3
356,736628,3
357,736628,3
360,736628,3
361,736628,4
362,736628,4
364,736628,5
367,736628,4
368,736628,4
376,736628,5
377,736628,5
378,736628,4
380,736628,3
381,736628,4
410,736628,3
412,736628,3
422,736628,4
432,736628,3
434,736628,4
440,736628,4
450,736628,5
454,736628,4
457,736628,5
474,736628,4
475,736628,4
480,736628,4
485,736628,3
494,736628,5
497,736628,5
500,736628,3
509,736628,1
514,736628,4
516,736628,4
520,736628,2
531,736628,4
533,736628,3
534,736628,5
535,736628,2
539,736628,4
542,736628,3
543,736628,5
548,736628,3
551,736628,4
552,736628,4
553,736628,5
585,736628,3
586,736628,3
587,736628,5
588,736628,4
589,736628,3
590,736628,5
592,736628,3
593,736628,5
595,736628,4
597,736628,4
688,736628,3
709,736628,4
733,736628,5
1,546714,5
10,546714,3
14,546714,3
19,546714,3
21,546714,5
22,546714,1
25,546714,5
29,546714,5
32,546714,3
34,546714,4
36,546714,5
45,546714,4
47,546714,5
50,546714,5
55,546714,5
62,546714,3
70,546714,3
86,546714,3
95,546714,3
110,546714,3
111,546714,5
112,546714,3
141,546714,3
150,546714,4
153,546714,3
161,546714,4
162,546714,5
165,546714,3
175,546714,5
177,546714,2
183,546714,1
188,546714,3
194,546714,5
208,546714,3
213,546714,4
223,546714,5
225,546714,3
231,546714,3
232,546714,4
235,546714,5
247,546714,5
253,546714,3
265,546714,3
266,546714,4
273,546714,2
281,546714,4
288,546714,4
292,546714,2
296,546714,5
300,546714,5
316,546714,1
318,546714,5
319,546714,5
326,546714,4
329,546714,3
332,546714,1
337,546714,5
342,546714,4
344,546714,3
345,546714,5
348,546714,4
349,546714,2
353,546714,4
356,546714,4
357,546714,4
373,546714,4
380,546714,3
410,546714,3
420,546714,2
426,546714,3
432,546714,3
434,546714,2
446,546714,4
454,546714,3
457,546714,4
471,546714,4
475,546714,3
482,546714,4
493,546714,3
494,546714,3
509,546714,4
515,546714,5
521,546714,3
527,546714,4
535,546714,5
551,546714,4
555,546714,5
562,546714,5
588,546714,4
590,546714,3
592,546714,3
593,546714,5
595,546714,3
608,546714,5
647,546714,3
733,546714,3
735,546714,4
736,546714,3
778,546714,5
780,546714,3
786,546714,2
799,546714,3
800,546714,5
802,546714,4
818,546714,3
836,546714,2
839,546714,3
849,546714,3
880,546714,2
996,546714,3
999,546714,3
1003,546714,3
1103,546714,4
1104,546714,3
10,1934,4
150,1934,3
153,1934,2
165,1934,4
231,1934,1
296,1934,5
316,1934,1
318,1934,5
329,1934,3
344,1934,2
349,1934,2
380,1934,5
434,1934,4
588,1934,5
590,1934,2
592,1934,2
595,1934,5
1,628794,4
110,628794,4
153,628794,2
165,628794,2
231,628794,2
253,628794,1
329,628794,3
344,628794,3
380,628794,4
410,628794,3
457,628794,3
588,628794,5
590,628794,4
592,628794,3
593,628794,4
595,628794,5
1,848900,3
48,848900,3
126,848900,5
316,848900,4
362,848900,4
364,848900,5
380,848900,5
558,848900,5
588,848900,4
590,848900,3
592,848900,4
594,848900,5
595,848900,5
610,848900,4
616,848900,5
631,848900,4
648,848900,4
709,848900,4
733,848900,4
736,848900,4
780,848900,5
1022,848900,5
1023,848900,4
1025,848900,5
1028,848900,5
1030,848900,5
1035,848900,5
1064,848900,3
1073,848900,5
1282,848900,5
1356,848900,5
10,599215,4
19,599215,3
21,599215,4
34,599215,3
39,599215,3
47,599215,4
110,599215,4
150,599215,3
153,599215,3
160,599215,3
161,599215,4
165,599215,4
173,599215,3
185,599215,3
198,599215,4
208,599215,4
231,599215,3
253,599215,4
266,599215,4
292,599215,3
296,599215,4
315,599215,3
316,599215,4
317,599215,4
329,599215,3
339,599215,3
344,599215,3
349,599215,3
364,599215,3
367,599215,3
380,599215,3
410,599215,3
420,599215,3
432,599215,3
434,599215,4
435,599215,3
454,599215,3
457,599215,3
588,599215,3
589,599215,4
590,599215,3
592,599215,3
593,599215,4
595,599215,3
6,785227,3
10,785227,4
21,785227,4
22,785227,3
32,785227,5
47,785227,5
50,785227,5
70,785227,4
150,785227,4
151,785227,2
153,785227,3
159,785227,3
161,785227,5
165,785227,4
185,785227,3
198,785227,3
208,785227,2
225,785227,2
230,785227,3
235,785227,3
253,785227,4
288,785227,3
292,785227,3
293,785227,5
296,785227,5
306,785227,3
316,785227,4
318,785227,5
322,785227,4
329,785227,5
339,785227,3
344,785227,3
349,785227,2
353,785227,4
356,785227,5
357,785227,5
377,785227,4
380,785227,4
410,785227,3
431,785227,3
457,785227,5
471,785227,5
474,785227,4
475,785227,3
480,785227,4
490,785227,3
497,785227,5
508,785227,5
527,785227,5
588,785227,3
589,785227,5
590,785227,4
592,785227,3
593,785227,5
648,785227,4
17,700751,3
612,700751,2
743,700751,4
858,700751,3
994,700751,3
1393,700751,4
1416,700751,4
1485,700751,3
1588,700751,4
1593,700751,3
2,886703,5
5,886703,5
19,886703,3
31,886703,4
32,886703,4
34,886703,5
38,886703,4
39,886703,3
44,886703,3
47,886703,5
48,886703,3
54,886703,3
60,886703,3
95,886703,5
110,886703,4
145,886703,3
146,886703,1
153,886703,5
158,886703,5
160,886703,4
161,886703,2
165,886703,3
168,886703,5
169,886703,4
173,886703,4
174,886703,4
181,886703,3
185,886703,4
186,886703,4
196,886703,3
203,886703,5
204,886703,3
207,886703,4
208,886703,5
212,886703,3
216,886703,2
217,886703,1
218,886703,3
227,886703,4
230,886703,3
231,886703,3
234,886703,3
236,886703,4
238,886703,4
239,886703,5
247,886703,2
248,886703,4
250,886703,3
252,886703,3
253,886703,5
256,886703,4
261,886703,5
262,886703,5
266,886703,5
267,886703,5
273,886703,3
274,886703,4
277,886703,4
280,886703,5
282,886703,3
288,886703,3
289,886703,4
300,886703,1
315,886703,5
316,886703,5
317,886703,4
329,886703,5
333,886703,2
337,886703,3
338,886703,3
339,886703,5
340,886703,4
342,886703,2
343,886703,3
344,886703,3
350,886703,5
351,886703,4
353,886703,3
355,886703,3
356,886703,5
362,886703,5
364,886703,4
367,886703,1
374,886703,3
376,886703,5
377,886703,5
380,886703,5
381,886703,4
410,886703,1
416,886703,3
420,886703,2
421,886703,4
427,886703,1
432,886703,4
434,886703,5
435,886703,1
442,886703,3
454,886703,3
455,886703,4
457,886703,4
466,886703,3
475,886703,3
480,886703,4
491,886703,4
500,886703,4
502,886703,3
509,886703,2
520,886703,2
527,886703,2
529,886703,3
531,886703,5
539,886703,3
540,886703,3
542,886703,3
543,886703,2
546,886703,3
551,886703,3
552,886703,3
553,886703,3
585,886703,3
586,886703,4
587,886703,4
588,886703,5
589,886703,3
592,886703,4
593,886703,3
594,886703,5
595,886703,5
596,886703,4
597,886703,3
609,886703,4
616,886703,3
709,886703,4
736,886703,5
780,886703,5
810,886703,4
150,472636,4
153,472636,3
161,472636,5
165,472636,4
185,472636,4
208,472636,4
231,472636,4
253,472636,4
296,472636,3
316,472636,5
318,472636,5
329,472636,3
344,472636,4
349,472636,5
380,472636,4
434,472636,4
457,472636,5
588,472636,5
590,472636,5
592,472636,5
593,472636,5
595,472636,5
17,849723,4
34,849723,5
58,849723,5
82,849723,4
265,849723,3
300,849723,4
318,849723,4
345,849723,4
356,849723,4
357,849723,3
364,849723,3
367,849723,4
497,849723,5
531,849723,3
588,849723,3
595,849723,3
7,239361,4
17,239361,5
21,239361,3
25,239361,3
28,239361,3
34,239361,3
46,239361,3
60,239361,4
73,239361,4
105,239361,5
150,239361,5
185,239361,3
186,239361,2
195,239361,3
205,239361,5
207,239361,5
222,239361,5
224,239361,3
236,239361,4
237,239361,3
252,239361,5
277,239361,4
304,239361,4
306,239361,5
307,239361,5
308,239361,5
316,239361,5
329,239361,3
337,239361,3
339,239361,5
356,239361,3
357,239361,5
362,239361,4
377,239361,3
380,239361,3
437,239361,3
454,239361,3
457,239361,5
480,239361,4
497,239361,5
500,239361,3
509,239361,4
515,239361,3
529,239361,4
531,239361,3
539,239361,5
586,239361,3
587,239361,5
588,239361,3
590,239361,5
592,239361,3
594,239361,4
597,239361,4
708,239361,5
780,239361,5
838,239361,4
848,239361,5
1035,239361,4
1096,239361,5
1,422297,4
2,422297,3
3,422297,3
10,422297,4
17,422297,4
21,422297,5
23,422297,4
25,422297,4
26,422297,5
34,422297,4
39,422297,4
44,422297,3
47,422297,3
62,422297,4
66,422297,1
83,422297,4
93,422297,2
95,422297,2
104,422297,3
105,422297,3
110,422297,5
112,422297,4
132,422297,3
135,422297,3
150,422297,5
151,422297,4
153,422297,4
160,422297,3
161,422297,3
162,422297,3
163,422297,3
165,422297,3
168,422297,3
169,422297,2
172,422297,3
173,422297,3
177,422297,1
181,422297,3
185,422297,4
186,422297,4
204,422297,4
208,422297,3
216,422297,4
224,422297,4
225,422297,3
230,422297,3
231,422297,3
237,422297,3
248,422297,4
249,422297,5
252,422297,3
253,422297,3
261,422297,4
266,422297,4
270,422297,3
273,422297,3
277,422297,4
282,422297,4
288,422297,1
292,422297,4
293,422297,4
296,422297,4
300,422297,4
303,422297,3
305,422297,3
315,422297,3
316,422297,3
317,422297,3
318,422297,5
329,422297,3
333,422297,4
337,422297,3
338,422297,3
339,422297,4
344,422297,4
349,422297,4
350,422297,3
353,422297,4
355,422297,3
356,422297,5
361,422297,3
362,422297,3
364,422297,4
367,422297,3
368,422297,3
370,422297,3
371,422297,3
376,422297,3
377,422297,3
380,422297,4
383,422297,3
405,422297,1
410,422297,4
415,422297,3
419,422297,3
420,422297,3
431,422297,3
434,422297,4
435,422297,3
440,422297,4
442,422297,3
454,422297,4
457,422297,5
464,422297,3
466,422297,3
471,422297,4
474,422297,4
475,422297,4
480,422297,4
485,422297,4
490,422297,3
491,422297,3
494,422297,3
497,422297,4
500,422297,3
515,422297,3
519,422297,1
520,422297,3
527,422297,5
531,422297,3
533,422297,3
534,422297,5
539,422297,4
543,422297,4
546,422297,1
551,422297,2
552,422297,4
553,422297,3
585,422297,3
586,422297,3
587,422297,4
588,422297,5
589,422297,4
590,422297,5
592,422297,4
593,422297,5
594,422297,4
595,422297,4
596,422297,5
597,422297,4
616,422297,4
637,422297,4
648,422297,5
733,422297,4
736,422297,4
761,422297,3
153,499408,1
165,499408,2
231,499408,1
296,499408,1
316,499408,2
318,499408,5
344,499408,3
380,499408,3
590,499408,5
592,499408,3
595,499408,5
1,679134,4
6,679134,5
10,679134,3
11,679134,4
16,679134,3
19,679134,3
20,679134,3
21,679134,4
22,679134,3
23,679134,4
24,679134,3
31,679134,4
32,679134,4
34,679134,3
36,679134,3
39,679134,3
45,679134,3
46,679134,3
47,679134,4
50,679134,5
57,679134,4
95,679134,3
110,679134,5
111,679134,3
122,679134,3
132,679134,3
145,679134,3
150,679134,4
153,679134,3
160,679134,3
161,679134,4
163,679134,4
164,679134,3
165,679134,3
172,679134,3
173,679134,2
174,679134,2
185,679134,3
191,679134,3
196,679134,3
198,679134,4
208,679134,3
216,679134,3
222,679134,3
225,679134,4
234,679134,3
236,679134,4
237,679134,4
248,679134,3
252,679134,3
276,679134,4
280,679134,5
282,679134,3
292,679134,4
293,679134,5
296,679134,5
300,679134,3
315,679134,3
316,679134,3
317,679134,3
318,679134,5
329,679134,4
333,679134,3
338,679134,4
339,679134,3
344,679134,4
349,679134,4
350,679134,3
356,679134,5
364,679134,3
367,679134,3
368,679134,3
370,679134,3
374,679134,3
377,679134,5
380,679134,4
410,679134,2
420,679134,3
432,679134,3
440,679134,3
442,679134,3
454,679134,3
457,679134,4
466,679134,3
474,679134,5
480,679134,3
494,679134,3
500,679134,3
508,679134,3
514,679134,5
520,679134,2
527,679134,4
539,679134,3
540,679134,3
543,679134,3
551,679134,4
555,679134,4
585,679134,3
586,679134,3
587,679134,3
588,679134,3
589,679134,5
590,679134,4
592,679134,4
593,679134,5
595,679134,3
597,679134,3
608,679134,3
610,679134,3
637,679134,3
648,679134,3
736,679134,4
784,679134,3
1,365202,3
2,365202,3
10,365202,4
11,365202,3
21,365202,3
25,365202,3
34,365202,5
36,365202,4
39,365202,3
44,365202,3
95,365202,3
105,365202,3
110,365202,4
111,365202,4
150,365202,4
153,365202,3
158,365202,3
160,365202,3
161,365202,5
163,365202,1
165,365202,4
168,365202,3
172,365202,4
173,365202,3
181,365202,3
185,365202,4
193,365202,3
196,365202,3
203,365202,4
204,365202,3
208,365202,3
225,365202,3
227,365202,3
231,365202,3
237,365202,3
253,365202,3
266,365202,3
272,365202,5
273,365202,3
276,365202,3
282,365202,3
288,365202,3
292,365202,5
293,365202,4
296,365202,3
300,365202,3
315,365202,4
316,365202,3
317,365202,3
318,365202,3
329,365202,3
339,365202,3
344,365202,3
349,365202,4
350,365202,4
353,365202,4
355,365202,3
356,365202,4
357,365202,5
364,365202,3
367,365202,4
377,365202,4
380,365202,3
410,365202,3
434,365202,3
435,365202,3
440,365202,4
446,365202,4
454,365202,4
474,365202,5
475,365202,3
480,365202,4
500,365202,5
509,365202,3
527,365202,4
529,365202,3
539,365202,4
551,365202,4
553,365202,3
586,365202,4
587,365202,4
588,365202,3
589,365202,5
590,365202,4
592,365202,4
593,365202,4
594,365202,4
595,365202,3
596,365202,4
597,365202,3
648,365202,4
736,365202,5
1,75729,5
10,75729,3
19,75729,2
32,75729,5
47,75729,3
50,75729,5
110,75729,5
150,75729,4
153,75729,3
160,75729,2
161,75729,4
165,75729,3
173,75729,2
185,75729,2
208,75729,3
225,75729,4
236,75729,3
253,75729,2
266,75729,2
282,75729,2
288,75729,2
292,75729,4
296,75729,2
300,75729,3
316,75729,4
317,75729,2
318,75729,4
329,75729,4
339,75729,3
344,75729,1
349,75729,5
356,75729,3
364,75729,4
380,75729,3
420,75729,2
432,75729,3
434,75729,3
435,75729,1
454,75729,3
457,75729,5
553,75729,3
588,75729,5
590,75729,4
592,75729,3
593,75729,5
595,75729,3
1,848013,3
34,848013,3
47,848013,5
110,848013,5
150,848013,5
153,848013,3
160,848013,5
161,848013,4
165,848013,3
168,848013,5
208,848013,4
253,848013,5
261,848013,4
266,848013,4
292,848013,5
316,848013,5
329,848013,4
349,848013,5
356,848013,4
364,848013,5
367,848013,3
377,848013,4
380,848013,3
410,848013,4
434,848013,3
480,848013,5
553,848013,4
588,848013,3
589,848013,5
590,848013,5
592,848013,4
595,848013,5
5,253777,3
6,253777,5
19,253777,3
22,253777,3
32,253777,4
34,253777,4
39,253777,3
47,253777,4
110,253777,5
117,253777,2
150,253777,5
163,253777,3
183,253777,2
231,253777,4
253,253777,3
273,253777,1
296,253777,4
339,253777,4
344,253777,4
349,253777,5
367,253777,4
380,253777,2
410,253777,4
420,253777,4
432,253777,5
435,253777,3
457,253777,5
474,253777,4
494,253777,3
590,253777,3
592,253777,3
593,253777,4
695,253777,4
1,353730,4
10,353730,4
19,353730,3
39,353730,3
47,353730,5
95,353730,4
141,353730,4
145,353730,4
150,353730,5
153,353730,4
161,353730,5
163,353730,4
165,353730,5
172,353730,4
185,353730,4
186,353730,4
203,353730,4
216,353730,3
222,353730,4
225,353730,4
227,353730,4
231,353730,2
252,353730,4
253,353730,4
255,353730,1
288,353730,4
292,353730,4
293,353730,5
296,353730,5
316,353730,4
317,353730,4
329,353730,4
333,353730,4
344,353730,4
349,353730,5
380,353730,5
413,353730,2
420,353730,3
434,353730,4
590,353730,5
592,353730,4
150,818322,3
153,818322,4
165,818322,4
296,818322,3
344,818322,3
380,818322,3
587,818322,4
588,818322,4
589,818322,5
592,818322,3
593,818322,4
1,670840,4
2,670840,4
5,670840,3
6,670840,3
11,670840,4
16,670840,4
17,670840,4
39,670840,3
58,670840,2
95,670840,3
110,670840,5
141,670840,4
150,670840,5
151,670840,4
153,670840,3
161,670840,4
165,670840,3
168,670840,3
170,670840,3
172,670840,3
173,670840,3
186,670840,2
193,670840,3
204,670840,3
207,670840,4
208,670840,2
218,670840,3
223,670840,4
230,670840,4
231,670840,1
236,670840,3
237,670840,3
249,670840,3
252,670840,4
253,670840,4
256,670840,2
261,670840,3
266,670840,4
272,670840,3
273,670840,4
276,670840,3
277,670840,3
282,670840,3
288,670840,3
292,670840,4
293,670840,4
296,670840,4
305,670840,3
315,670840,3
316,670840,4
317,670840,2
318,670840,5
329,670840,3
339,670840,3
344,670840,1
349,670840,3
350,670840,4
353,670840,3
357,670840,4
364,670840,3
367,670840,4
368,670840,3
376,670840,3
377,670840,4
380,670840,4
381,670840,3
410,670840,3
432,670840,2
434,670840,3
435,670840,1
440,670840,4
454,670840,4
457,670840,5
468,670840,4
471,670840,4
480,670840,3
485,670840,4
494,670840,4
497,670840,5
500,670840,3
527,670840,5
539,670840,4
551,670840,5
552,670840,3
553,670840,3
555,670840,3
586,670840,3
587,670840,4
588,670840,3
589,670840,3
590,670840,3
592,670840,4
594,670840,4
595,670840,3
596,670840,3
597,670840,4
17,521361,3
31,521361,3
35,521361,4
36,521361,3
47,521361,4
85,521361,2
110,521361,3
111,521361,4
153,521361,3
161,521361,2
191,521361,4
196,521361,1
218,521361,4
222,521361,3
224,521361,3
233,521361,3
235,521361,3
261,521361,3
271,521361,3
282,521361,4
288,521361,3
292,521361,3
296,521361,3
299,521361,3
300,521361,3
306,521361,4
307,521361,5
318,521361,3
319,521361,3
329,521361,3
337,521361,3
345,521361,4
347,521361,5
356,521361,3
358,521361,3
365,521361,1
444,521361,5
471,521361,3
508,521361,3
509,521361,3
515,521361,3
527,521361,3
590,521361,2
592,521361,3
593,521361,4
2,296404,3
3,296404,3
5,296404,4
9,296404,3
10,296404,3
11,296404,4
16,296404,3
19,296404,1
20,296404,4
21,296404,5
22,296404,4
25,296404,3
31,296404,4
45,296404,2
47,296404,3
57,296404,4
62,296404,4
132,296404,3
150,296404,4
153,296404,4
160,296404,4
161,296404,5
165,296404,4
170,296404,3
172,296404,3
175,296404,3
185,296404,4
186,296404,3
191,296404,3
193,296404,3
198,296404,4
204,296404,3
208,296404,3
223,296404,3
225,296404,4
227,296404,4
230,296404,5
231,296404,1
234,296404,2
248,296404,3
253,296404,4
256,296404,3
257,296404,3
273,296404,3
275,296404,4
276,296404,4
277,296404,3
280,296404,5
288,296404,2
292,296404,4
293,296404,3
296,296404,3
300,296404,3
315,296404,3
316,296404,4
318,296404,5
333,296404,3
337,296404,1
338,296404,2
339,296404,4
344,296404,3
349,296404,5
350,296404,4
353,296404,5
355,296404,2
356,296404,4
361,296404,3
367,296404,4
368,296404,5
370,296404,3
371,296404,4
372,296404,4
376,296404,4
377,296404,4
380,296404,3
383,296404,3
410,296404,2
413,296404,3
415,296404,4
420,296404,3
432,296404,4
434,296404,3
435,296404,3
437,296404,3
440,296404,4
442,296404,4
454,296404,4
457,296404,4
466,296404,3
474,296404,5
475,296404,4
480,296404,4
485,296404,3
491,296404,4
494,296404,3
500,296404,4
508,296404,3
514,296404,5
520,296404,3
527,296404,5
532,296404,2
533,296404,3
535,296404,3
539,296404,3
540,296404,4
550,296404,4
553,296404,3
585,296404,3
586,296404,4
587,296404,3
589,296404,4
592,296404,4
593,296404,5
597,296404,3
648,296404,3
1,587478,5
2,587478,4
5,587478,4
9,587478,3
11,587478,4
17,587478,3
19,587478,5
22,587478,5
23,587478,3
44,587478,5
47,587478,5
66,587478,2
89,587478,5
110,587478,5
150,587478,5
151,587478,4
153,587478,1
161,587478,5
165,587478,4
168,587478,5
169,587478,3
172,587478,3
173,587478,3
177,587478,3
185,587478,5
196,587478,1
208,587478,2
224,587478,5
225,587478,3
236,587478,3
252,587478,2
253,587478,3
257,587478,3
262,587478,3
266,587478,4
282,587478,3
288,587478,5
292,587478,5
315,587478,3
316,587478,3
318,587478,5
329,587478,4
337,587478,4
338,587478,5
339,587478,4
344,587478,5
349,587478,3
350,587478,3
356,587478,5
357,587478,3
367,587478,5
377,587478,4
410,587478,4
420,587478,3
440,587478,4
445,587478,3
454,587478,4
457,587478,5
474,587478,4
480,587478,5
490,587478,5
500,587478,5
509,587478,4
527,587478,5
540,587478,3
553,587478,5
588,587478,3
589,587478,5
590,587478,5
592,587478,3
593,587478,5
595,587478,3
2,869532,4
10,869532,5
11,869532,5
23,869532,3
31,869532,4
34,869532,5
45,869532,1
95,869532,5
122,869532,2
141,869532,5
150,869532,5
153,869532,5
160,869532,3
161,869532,4
165,869532,3
172,869532,2
173,869532,3
185,869532,4
186,869532,4
195,869532,3
203,869532,3
204,869532,4
207,869532,4
208,869532,3
222,869532,4
225,869532,3
227,869532,4
230,869532,3
237,869532,3
252,869532,3
256,869532,4
257,869532,3
276,869532,3
281,869532,4
292,869532,5
315,869532,3
317,869532,3
329,869532,3
333,869532,3
338,869532,1
339,869532,3
349,869532,4
350,869532,3
353,869532,2
356,869532,5
357,869532,5
364,869532,5
368,869532,5
376,869532,4
377,869532,5
380,869532,5
381,869532,3
410,869532,2
432,869532,3
434,869532,5
440,869532,5
442,869532,3
454,869532,5
457,869532,5
474,869532,5
480,869532,5
485,869532,2
491,869532,5
494,869532,5
500,869532,4
527,869532,5
539,869532,4
552,869532,3
586,869532,4
587,869532,5
588,869532,3
589,869532,4
590,869532,3
592,869532,2
593,869532,4
595,869532,4
597,869532,5
648,869532,5
736,869532,5
10,458304,3
110,458304,4
150,458304,3
153,458304,4
165,458304,4
208,458304,4
231,458304,3
253,458304,4
288,458304,3
292,458304,3
296,458304,5
300,458304,5
318,458304,5
329,458304,3
344,458304,4
349,458304,4
380,458304,4
457,458304,5
588,458304,5
590,458304,4
592,458304,3
593,458304,5
17,328689,5
35,328689,1
41,328689,5
85,328689,1
150,328689,4
154,328689,5
213,328689,5
265,328689,5
272,328689,5
296,328689,3
299,328689,5
357,328689,3
380,328689,3
446,328689,4
468,328689,1
497,328689,5
509,328689,5
515,328689,5
590,328689,3
1,57873,4
62,57873,4
74,57873,4
104,57873,3
150,57873,4
590,57873,4
592,57873,4
631,57873,3
648,57873,4
